show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description
s1054;Movie;Born Beautiful;Perci Intalan;Martin del Rosario, Lou Veloso, Chai Fonacier, Kiko Matos, Akihiro Blanco, Paolo Ballesteros;Philippines;08/04/2020;2019;TV-MA;96 min;Comedies, Dramas, International Movies;After her best friend dies, Barbs attempts to rediscover herself until love leaves her true identity — and heart — in question.
s1057;Movie;Born Racer;Bryn Evans;Scott Dixon;New Zealand;08/07/2020;2018;R;89 min;Documentaries, Sports Movies;In this all-access pass, IndyCar champion Scott Dixon and his team navigate the risks on the road in the quest to win it all.
s1058;Movie;Born Strong;Gary Cohen, Ross Hockrow;Eddie Hall, Hafþór Júlíus Björnsson, Brian Shaw, Zydrunas Savickas;United States;31/12/2017;2017;TV-MA;86 min;Documentaries, Sports Movies;Four 400-pound giants fight for the crown at the Arnold Strongman Classic and offer a glimpse into their lives leading up to the competition.
s1062;TV Show;Botched Up Bodies;;Charlie Brooks, Sue Johnston;United Kingdom;02/10/2019;2013;TV-MA;1 Season;British TV Shows, Docuseries, International TV Shows;From lifting saggy skin to repairing shoddy breast enhancements, plastic surgeons tackle extreme fixer-uppers.
s1064;Movie;Bottom of the World;Richard Sears;Jena Malone, Douglas Smith, Ted Levine, Tamara Duarte, Kelly Pendygraft, Mark Sivertsen, Jon McLaren;Canada, United States;28/05/2020;2017;TV-MA;84 min;Dramas, Independent Movies, Thrillers;En route to a fresh start in Los Angeles, young couple Alex and Scarlett stop over in a sleepy Southwestern town that loosens their grip on reality.
s1066;Movie;Boushkash;Ahmed Yousry, Hazem Fouda;Mohamed Saad, Zeina, Ezzat Abou Aouf, Edward, Hassan Hosny, Ahmed Rateb, Hamdi el Sakhawy, Safaa El-Toukhy;Egypt;28/04/2020;2008;TV-MA;100 min;Comedies, International Movies;A former goalkeeper-turned-talent scout embarks on a mischievous adventure to recruit players for Egyptian football clubs.
s1067;Movie;Boy and the World;Alê Abreu;Vinícius Garcia, Felipe Zilse, Alê Abreu, Lu Horta, Marco Aurélio Campos, Cassius Romero, Alfredo Rollo;Brazil;01/10/2017;2013;PG;80 min;Children & Family Movies;Young Cuca leaves his idyllic village on a grand adventure to find his father, who has traveled to the city seeking work.
s1068;Movie;Boy Bye;Chris Stokes;Wendy Raquel Robinson, Ross Fleming, Shondrella Avery, Tammy Townsend, Omar Gooding, Tracy Davis, Veronika Bozeman, Kelly Perine, Valarie Pettiford;United States;02/04/2019;2016;TV-MA;86 min;Comedies, Romantic Movies;Single entrepreneur Veronica finally starts to believe in love after meeting sexy Lance, but she soon discovers he's hiding something from her.
s1069;Movie;Boy Missing;Mar Targarona;Blanca Portillo, Antonio Dechent, Vicente Romero, Marc Domènech, Nausicaa Bonnín, Andrés Herrera, José Coronado, Macarena Gómez, Paco Manzanedo, Sergi Subirà;Spain;19/02/2017;2016;TV-MA;105 min;International Movies, Thrillers;When her son is kidnapped and later found traumatized, a lawyer takes justice into her own hands, causing events that spiral out of control.
s1070;Movie;Boyka: Undisputed;Todor Chapkanov;Scott Adkins, Teodora Duhovnikova, Alon Aboutboul, Julian Vergov, Brahim Achabbakhe, Paul Chahidi, Petio Petkov, Valentin Ganev, Vlado Mihailov;Bulgaria, United States;01/08/2019;2016;R;90 min;Action & Adventure;The fourth film in the action franchise finds Boyka taking on brutal gangsters to protect the widow of a man he unintentionally killed in the ring.
s1072;Movie;Brad Paisley's Comedy Rodeo;Jay Chapman;Brad Paisley, Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana, Mike E. Winfield;United States;15/08/2017;2017;TV-MA;63 min;Stand-Up Comedy;Country music star Brad Paisley hosts a night of music and laughs with comics Nate Bargatze, John Heffron, Jon Reep, Sarah Tiana and Mike E. Winfield.
s1073;Movie;Brahman Naman;Qaushiq Mukherjee;Shashank Arora, Tanmay Dhanania, Chaitanya Varad, Vaishwath Shankar, Sindhu Sreenivasa Murthy, Sid Mallya, Denzil Smith;India, United Kingdom;06/07/2016;2016;TV-MA;96 min;Comedies, Independent Movies, International Movies;This homage to 1980s teen sex comedies follows a college quiz bowl champion who knows almost everything – except how to talk to women.
s1077;Movie;Brampton's Own;Michael Doneger;Alex Russell, Rose McIver, Jean Smart, Scott Porter, Kevin Linehan, Spencer Grammer, Carter Hastings, Riley Voelkel, John Getz;United States;19/04/2019;2018;TV-MA;90 min;Dramas, Romantic Movies, Sports Movies;After 12 years in the minors, a struggling baseball player retires, returns home and faces the last person he struck out with – his ex-girlfriend.
s1078;Movie;Bratz: The Movie;Sean McNamara;Logan Browning, Janel Parrish, Nathalia Ramos, Skyler Shaye, Chelsea Kane;United States;29/06/2020;2007;PG;102 min;Children & Family Movies, Comedies;When high school hierarchy divides four best friends into different cliques, the girls defy expectations and try to bring their groups together.
s1081;Movie;Brave New Jersey;Jody Lambert;Tony Hale, Anna Camp, Sam Jaeger, Heather Burns, Dan Bakkedahl, Raymond J. Barry, Erika Alexander, Mel Rodriguez, Evan Jonigkeit, Grace Kaufman;United States;15/12/2017;2016;TV-MA;92 min;Comedies, Independent Movies;Small-town residents mistake an Orson Welles radio broadcast for news about an alien invasion and are emboldened to act as they await an apocalypse.
s1082;Movie;Braven;Lin Oeding;Jason Momoa, Garret Dillahunt, Jill Wagner, Stephen Lang, Sasha Rosoff, Sala Baker, Fraser Aitcheson, Teach Grant, Glenn Ennis, Todd Scott, Zahn McClarnon, Brendan Fletcher;Canada;17/12/2020;2018;R;94 min;Action & Adventure;A logger defends himself and his family from a group of murderous drug traffickers who have hidden a stash of heroin in his hunting cabin.
s1085;Movie;Break;Marc Fouchard;Sabrina Ouazani, Kévin Mischel, Hassam Ghancy, Slimane, Maxime Pambet, Camille Japy, Christophe Reymond;France, Belgium;03/12/2020;2018;TV-MA;96 min;Comedies, Dramas, International Movies;After a serious accident, Lucie tries to rediscover herself as a dancer and meets Vincent, a talented b-boy battling his own insecurities.
s1086;TV Show;BREAK IT ALL: The History of Rock in Latin America;Picky Talarico;;;16/12/2020;2020;TV-MA;1 Season;Docuseries, Spanish-Language TV Shows;Soda Stereo, Café Tacvba, Aterciopelados and others figure in this 50-year history of Latin American rock through dictatorships, disasters and dissent.
s1089;TV Show;Breakfast, Lunch & Dinner;;David Chang, Seth Rogen, Chrissy Teigen, Lena Waithe, Kate McKinnon;United States;23/10/2019;2019;TV-MA;1 Season;Docuseries;Chef David Chang takes his insatiable curiosity about food, culture and identity on the road, in the convivial company of fun-loving celebrity guests.
s1090;TV Show;Breaking Bad;;Bryan Cranston, Aaron Paul, Anna Gunn, Dean Norris, Betsy Brandt, R.J. Mitte, Bob Odenkirk, Steven Michael Quezada, Jonathan Banks, Giancarlo Esposito;United States;02/08/2013;2013;TV-MA;5 Seasons;Crime TV Shows, TV Dramas, TV Thrillers;A high school chemistry teacher dying of cancer teams with a former student to secure his family's future by manufacturing and selling crystal meth.
s1091;Movie;Breaking Free;Sridhar Rangayan;Sridhar Rangayan;India;15/12/2017;2015;TV-MA;81 min;Documentaries, International Movies, LGBTQ Movies;One filmmaker’s quest to expose the human rights violations faced by India’s LGBTQ community was a project of passion seven years in the making.
s1094;Movie;Breath;Simon Baker;Samson Coulter, Ben Spence, Simon Baker, Elizabeth Debicki, Richard Roxburgh, Rachael Blake, Jacek Koman;Australia;05/12/2018;2018;TV-MA;116 min;Dramas, Sports Movies;In mid-1970s Australia, two small-town teenage boys befriend an enigmatic middle-aged surfer, who urges them to see the thrill in facing their fears.
s1096;TV Show;Brews Brothers;;Alan Aisenberg, Mike Castle, Carmen Flood, Marques Ray;United States;10/04/2020;2020;TV-MA;1 Season;TV Comedies;Two rival brothers must work together to keep their brewery in business, but shenanigans keep foaming up their company with chaos.
s1098;Movie;Brick;Rian Johnson;Joseph Gordon-Levitt, Nora Zehetner, Lukas Haas, Noah Fleiss, Matt O'Leary, Emilie de Ravin, Noah Segan, Richard Roundtree, Meagan Good, Brian White;United States;01/09/2018;2005;R;110 min;Independent Movies, Thrillers;Teenage loner Brendan Fry navigates his high school's intense social network to discover a killer's identity after his secret crush is murdered.
s1100;Movie;Bridezilla;Andibachtiar Yusuf;Jessica Mila, Rio Dewanto, Sheila Dara, Rafael Tan, Widyawati, Aimee Saras, Rukman Rosadi, Lucinta Luna;Indonesia;24/12/2020;2019;TV-MA;94 min;Comedies, Dramas, International Movies;After failing to deliver for a demanding bride, a wedding planner makes a bold business move and throws the wedding of the year — for herself.
s1101;TV Show;Bridgerton;;Adjoa Andoh, Julie Andrews, Lorraine Ashbourne, Jonathan Bailey, Ruby Barker, Sabrina Bartlett, Harriet Cains, Bessie Carter, Nicola Coughlan, Phoebe Dynevor, Ruth Gemmell, Florence Hunt, Claudia Jessie, Ben Miller, Luke Newton, Regé-Jean Page, Golda Rosheuvel, Luke Thompson, Will Tilston, Polly Walker;United States;25/12/2020;2020;TV-MA;1 Season;Romantic TV Shows, TV Dramas;The eight close-knit siblings of the Bridgerton family look for love and happiness in London high society. Inspired by Julia Quinn's bestselling novels.
s1102;Movie;Bridget Christie: Stand Up for Her;;Bridget Christie;United Kingdom;31/03/2017;2016;TV-MA;51 min;Stand-Up Comedy;Performing stand-up for a packed house in London's Hoxton Hall, comedian Bridget Christie dives into the politics of gender, sex and equality.
s1103;Movie;Bright;David Ayer;Will Smith, Joel Edgerton, Noomi Rapace, Lucy Fry, Edgar Ramírez, Ike Barinholtz, Brad William Henke, Enrique Murciano, Happy Anderson, Kenneth Choi, Andrea Navedo, Dawn Olivieri;United States;22/12/2017;2017;TV-MA;118 min;Action & Adventure, Sci-Fi & Fantasy;In an LA rife with interspecies tensions, a human cop and his orc partner stumble on a powerful object and become embroiled in a prophesied turf war.
s1104;TV Show;Bright: The Music Videos;David Ayer;Bastille, Machine Gun Kelly, Bebe Rexha, X Ambassadors, Logic, Rag’n’Bone Man;;23/11/2017;2017;TV-MA;1 Season;TV Shows;"Explore the hit songs from the Will Smith film ""Bright"" in these music videos from Machine Gun Kelly, Bastille, Logic, Migos and friends."
s1105;Movie;Brij Mohan Amar Rahe;Nikhil Nagesh Bhat;Arjun Mathur, Nidhi Singh, Manav Vij, Sheetal Thakur, Sunny Hinduja, Yogendra Tikku, Vijayant Kohli;India;04/08/2018;2018;TV-MA;100 min;Comedies, Dramas, International Movies;Faking his death to escape the realities of his uneventful life worked out well for Brij Mohan – until he was sentenced to death for his own murder.
s1109;TV Show;Broadchurch;;David Tennant, Olivia Colman, Andrew Buchan, Jodie Whittaker, Arthur Darvill, Jonathan Bailey, Carolyn Pickles, Adam Wilson, Charlotte Beaumont, Simone McAullay, Tanya Franks, Pauline Quirke, Phoebe Waller-Bridge, Marianne Jean-Baptiste, Charlotte Rampling, Eve Myles, James D'Arcy, Susan Brown, Vicky McClure, Will Mellor, David Bradley;United Kingdom;27/11/2017;2017;TV-MA;3 Seasons;British TV Shows, Crime TV Shows, International TV Shows;After a young boy is murdered in the small seaside town of Broadchurch, local detectives Ellie Miller and Alec Hardy are assigned the mysterious case.
s1112;Movie;Brooklyn's Finest;Antoine Fuqua;Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes, Will Patton, Lili Taylor, Michael Kenneth Williams, Brían F. O'Byrne, Shannon Kane, Ellen Barkin, Vincent D'Onofrio, Logan Marshall-Green;United States;01/10/2018;2009;R;133 min;Dramas, Thrillers;Three cops find themselves hurtling toward the same crime scene on one fatal night in this tense, edge-of your-seat thriller.
s1113;Movie;Brother;Julien Abraham;MHD, Darren Muselet, Aïssa Maïga, Jalil Lespert, Youssouf Gueye, Hiam Abbass, Lisette Malidor;France;22/11/2019;2019;TV-MA;97 min;Dramas, Independent Movies, International Movies;Thrust from a violent home into a brutal custody center, a teenager learns to navigate a tough new reality and forge unlikely alliances to survive.
s1114;Movie;Brother in Love;Onur Bilgetay;Cem Gelino?lu, Melis Babadag, Ege Kökenli, Müfit Kayacan, Lale Ba?ar, Ali Erkazan, Özlem Çakar, Selen Domaç, Ferdi Sancar, Güven Hokna;Turkey;04/10/2019;2019;TV-MA;110 min;Comedies, International Movies, Romantic Movies;A robbery leaves a proprietor penniless before his wedding, but becoming a son-in-law to a second family might be the financial solution he needs.
s1115;Movie;Brother's Shadow;Todd S. Yellin;Scott Cohen, Judd Hirsch, Susan Floyd, Elliot Korte, Ruben Santiago-Hudson, James Murtaugh, Ato Essandoh, Toby Poser, Diane Kagan, John Di Benedetto, Jerry Matz, Lisa Emery;United States;01/09/2017;2006;TV-MA;90 min;Dramas, Independent Movies;After serving time in jail, a disgraced son returns to the family business in New York, where he struggles to fill the shoes of his late twin brother.
s1116;TV Show;Brotherhood;;Naruna Costa, Seu Jorge, Hermila Guedes, Lee Taylor, Danilo Grangheia, Wesley Guimarães, Pedro Wagner;Brazil;25/10/2019;2019;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas;An honest lawyer reaches a moral crossroads after the cops force her to inform on her incarcerated brother, the leader of a rising criminal faction.
s1117;Movie;Brotherhood of Blades II: The Infernal Battlefield;Lu Yang;Chang Chen, Yang Mi, Zhang Yi, Lei Jiayin, Xin Zhilei, Shih Chieh King;China;28/11/2018;2017;TV-MA;120 min;Action & Adventure, International Movies;While tracking down a seditious painter, an imperial guard is accused of a royal assassination attempt and framed in a complicated conspiracy.
s1124;Movie;Budapest;Xavier Gens;Manu Payet, Jonathan Cohen, Monsieur Poulpe, Alice Belaïdi, Alix Poisson;France, Belgium;01/03/2019;2018;TV-MA;103 min;Comedies, International Movies;Two best friends put their careers and marriages on the line when they launch a business hosting outrageous, anything-goes bachelor parties in Hungary.
s1127;Movie;Buddies;Marcelo Galvão;Ariel Goldenberg, Rita Pokk, Breno Viola, Lima Duarte, Marco Luque, Daniel Torres, Monaliza Marchi, Amélia Bittencourt, Giulia de Souza Merigo, Deto Montenegro, Rui Unas;Brazil;15/02/2019;2012;TV-MA;103 min;Comedies, Dramas, Independent Movies;"Inspired by the movie ""Thelma & Louise,"" three young people with Down syndrome leave the institution where they live to take a road trip together."
s1130;Movie;Budhia Singh: Born to Run;Soumendra Padhi;Manoj Bajpayee, Mayur Mahendra Patole, Tillotama Shome, Shruti Marathe, Chhaya Kadam, Gajraj Rao;India;05/07/2020;2016;TV-MA;95 min;Dramas, Independent Movies, International Movies;In this thought-provoking biopic, an idealistic judo trainer adopts a boy from the slums and grooms him into the world's youngest marathon runner.
s1131;Movie;Buffalo Boys;Mike Wiluan;Yoshua Sudarso, Ario Bayu, Pevita Pearce, Tio Pakusadewo, Reinout Bussemaker, Mikha Tambayong, Happy Salma, Alex Abbad, Zack Lee;Indonesia, Singapore;12/04/2019;2018;TV-MA;103 min;Action & Adventure, International Movies;Two Indonesian brothers learn the ways of the American cowboy before returning home to avenge the murder of their father.
s1133;Movie;Bulbbul;Anvita Dutt;Tripti Dimri, Avinash Tiwary, Rahul Bose, Parambrata Chatterjee, Paoli Dam, Veera Kapur Ee;India;24/06/2020;2020;TV-MA;94 min;Horror Movies, International Movies;A child bride grows up to be an enigmatic woman presiding over her household, harboring a painful past as supernatural murders of men plague her village.
s1135;Movie;Bullet Head;Paul Solet, Rick Benattar;Adrien Brody, John Malkovich, Rory Culkin, Antonio Banderas, Ori Pfeffer, Alexandra Dinu, Owen Davis, Deyan Petrov;Bulgaria, United States;07/03/2018;2017;R;94 min;International Movies, Thrillers;After a daring heist, three fugitives lock themselves in a warehouse hoping to evade the police, but find a worse threat as they fight to stay alive.
s1136;Movie;Bulletproof 2;Don Michael Paul;Faizon Love, Kirk Fox, Tony Todd, Pearl Thusi, Cassie Clare, Fiona Ramsey, Neels Clasen, Roxy Nel;United States;09/01/2020;2020;TV-MA;97 min;Action & Adventure, Comedies;A special agent abruptly reunites with a criminal – once a former friend – when he attempts to use his identity to infiltrate and take down a cartel.
s1137;Movie;Bullitt County;David McCracken;Mike C. Nelson, Jenni Melear, David McCracken, Napoleon Ryan, Dorothy Lyman, Richard Riehle;United States;01/06/2019;2018;TV-MA;98 min;Independent Movies, Thrillers;When four college friends reunite for a bachelor party, their hunt for cash said to be hidden in Kentucky's backwoods leads to bloodshed and betrayal.
s1139;TV Show;Bumping Mics with Jeff Ross & Dave Attell;;Jeff Ross, Dave Attell;United States;27/11/2018;2018;TV-MA;1 Season;Stand-Up Comedy & Talk Shows, TV Comedies;When Jeff Ross and Dave Attell take the stage, no one is safe. With the help of special guests, they're packing a lot of laughs into one epic weekend.
s1143;Movie;Burlesque: Heart of the Glitter Tribe;Jon Manning;;United States;01/06/2017;2017;TV-MA;76 min;Documentaries;This revealing documentary probes the onstage personas of Portland, Oregon, burlesque performers who practice wildly different art forms.
s1144;Movie;Burn Out;Yann Gozlan;Olivier Rabourdin, François Civil, Manon Azem, Samuel Jouy, Narcisse Mame, Naël Rabia, Sam Louwyck, Luc Schwarz, Mario Magalhaes, Marc-Antoine Duquenne;France, Belgium;15/03/2019;2017;TV-MA;104 min;Action & Adventure, International Movies;When his son's mom runs afoul of Paris's criminal underworld, a thrill-seeking superbike racer begins moonlighting as a drug courier to clear her debt.
s1145;TV Show;Burned Cocoon;;Yavuz Bingöl, Basak Köklükaya, Çolpan Ilhan, Mustafa Alabora, Sedef Avc?, Ayça ?nci, Tuncer Necmio?lu, Serdar Özer;Turkey;01/04/2017;2005;TV-MA;1 Season;International TV Shows, TV Dramas;A secret marriage unites two families – one wealthy and traditional, the other bankrupt and modern – and is threatened by the resulting conflicts.
s1146;Movie;Burning;Lee Chang-dong;Yoo Ah-in, Steven Yeun, Jun Jong-seo, Kim Soo-kyung, Moon Sung-keun, ChoI Seung-ho;South Korea, Japan;29/04/2019;2018;TV-MA;148 min;Dramas, Independent Movies, International Movies;An aspiring writer goes to the airport to pick up a high school friend returning from a trip to Africa but is disheartened to see her with another man.
s1147;Movie;Burning Cane;Phillip Youmans;Wendell Pierce, Karen Kaia Livers, Dominique McClellan, Braelyn Kelly, Emyri Crutchfield, Cynthia Capers, Erika Woods;United States;06/11/2019;2019;TV-MA;78 min;Dramas;A small-town Louisiana minister and one of his parishioners cope with grief, alcoholism and a crisis of faith in this dramatic character study.
s1148;Movie;Burning Sands;Gerard McMurray;Trevor Jackson, Alfre Woodard, Trevante Rhodes, Steve Harris, DeRon Horton, Rotimi, Serayah, Tosin Cole, Malik Bazille, Octavius J. Johnson, Davyon St. Usaire, Mitchell Edwards, Nafessa Williams, Christian Robinson, Imani Hakim, Raquel Bianca John;United States;10/03/2017;2017;TV-MA;102 min;Dramas, Independent Movies;Promising student Zurich opens his eyes to some hard truths when his fraternity's violent hazing escalates into a disastrous hell night.
s1149;TV Show;Burnistoun;;Iain Connell, Robert Florence, Kirsty Strain, Richard Rankin, Allan Miller, Louise Stewart;United Kingdom;01/10/2019;2012;TV-MA;2 Seasons;British TV Shows, TV Comedies;"This sketch series focuses on the eccentric characters in a small Scottish town, including bumbling cops, ""DJ Jesus"" and a disgruntled serial killer."
s1150;Movie;Bushwick;Cary Murnion, Jonathan Milott;Dave Bautista, Brittany Snow, Angelic Zambrana, Jeremie Harris, Myra Lucretia Taylor, Arturo Castro, Christian Navarro;United States;24/11/2017;2017;TV-MA;94 min;Action & Adventure, Independent Movies;When their diverse neighborhood is besieged by a mysterious militia, a grad student and an ex-Marine become an unlikely team in a battle for survival.
s1152;Movie;Buster's Mal Heart;Sarah Adina Smith;Rami Malek, DJ Qualls, Kate Lyn Sheil, Sukha Belle Potter, Toby Huss, Lin Shaye, Mark Kelly, Bruce Bundy, Teresa Yenque, Sandra Ellis Lafferty, Nicholas Pryor;United States;26/08/2017;2016;TV-MA;98 min;Independent Movies, Thrillers;On the run from authorities, a troubled man recalls the mysterious events – and the strange drifter – that inspired his unusual transformation.
s1154;Movie;BuyBust;Erik Matti;Anne Curtis, Brandon Vera, Victor Neri, Arjo Atayde, Levi Ignacio, Alex Calleja, Lao Rodriguez, Joross Gamboa, Ricky Pascua, Nonie Buencamino;Philippines;13/11/2018;2018;TV-MA;128 min;Action & Adventure, International Movies;In a mazelike Manila slum, at war with incensed civilians and a brutal cartel, special agent Nina Manigan must fight her way through one fierce night.
s1155;Movie;Bwakaw;Jun Lana;Eddie Garcia, Princess, Rez Cortez, Bibeth Orteza, Joey Paras, Allan Paule, Beverly Salviejo, Soxy Topacio, Armida Siguion-Reyna, Luz Valdez, Gardo Versoza;Philippines, Canada, United Kingdom, United States;16/12/2020;2012;TV-MA;110 min;Dramas, International Movies, LGBTQ Movies;Gruff and alone, retiree Rene rejects most human contact but begins to soften when he comes to terms with his homosexuality.
s1156;Movie;By the Sea;Angelina Jolie;Angelina Jolie, Brad Pitt, Mélanie Laurent, Melvil Poupaud, Niels Arestrup, Richard Bohringer;France, Malta, United States;16/02/2020;2015;R;122 min;Dramas, Romantic Movies;Troubled by the state of their marriage, Vanessa and Roland visit a French seaside town, where they have a fateful encounter with a pair of newlyweds.
s1158;Movie;Bygones Be Bygones;Hakan Algül;Ata Demirer, Tuvana Türkay, Ülkü Duru, Salih Kalyon, Renan Bilek, Seda Güven, Toprak Sergen, Ali Yo?urtçuo?lu, Bedir Bedir, Gümeç Alpay Aslan;Turkey;11/10/2019;2017;TV-MA;104 min;Comedies, International Movies, Romantic Movies;A mother's plan to find her bachelor son a match derails when a new prospect turns up and sinister schemes unfold.
s1161;Movie;Cézanne et moi;Daniele Thompson;Guillaume Canet, Guillaume Gallienne, Alice Pol, Déborah François, Sabine Azéma, Freya Mavor, Isabelle Candelier, Laurent Stocker;Belgium, France;07/09/2017;2016;R;114 min;Dramas, Independent Movies, International Movies;This historical drama explores the long and often volatile friendship of painter Paul Cézanne and writer Émile Zola, who first met as schoolboys.
s1162;Movie;Cabin Fever;Travis Zariwny;Gage Golightly, Matthew Daddario, Samuel Davis, Nadine Crocker, Dustin Ingram, Randy Schulman;United States;06/06/2019;2016;R;98 min;Horror Movies, Thrillers;As a flesh-eating virus rips its way through a remote woodland cabin, the terrified teens vacationing inside wonder who'll fall victim next.
s1164;TV Show;Cable Girls;;Blanca Suárez, Nadia de Santiago, Ana Fernández, Maggie Civantos, Ana Polvorosa, Yon González, Martiño Rivas, Nico Romero, Borja Luna, Sergio Mur, Concha Velasco, Antonio Velázquez, Ernesto Alterio, Ira del Río, Angela Cremonte, Andrea Carballo;Spain;03/07/2020;2019;TV-MA;6 Seasons;International TV Shows, Romantic TV Shows, Spanish-Language TV Shows;In 1920s Madrid, four women at the National Telephone Company ring in revolution as they manage romance, friendship and the modern workplace.
s1165;Movie;Cadaver;Jarand Herdal;Gitte Witt, Thomas Gullestad, Thorbjørn Harr, Tuva Olivia Remman, Trine Wiggen, Maria Grazia Di Meo, Kingsford Siayor, Jonatan Rodriguez;Norway;22/10/2020;2020;TV-MA;87 min;Horror Movies, International Movies;When a peculiar hotel dinner show draws crowds during a postapocalyptic famine, one family discovers they'll pay much more than the price of admission.
s1166;TV Show;Cagaster of an Insect Cage;;Yoshimasa Hosoya, Kana Hanazawa, Natsuki Hanae, Takahiro Sakurai, Daisuke Namikawa, Toshiyuki Morikawa, Kazuyuki Okitsu, Junichi Suwabe, Tomohiro Shiozaki, Ai Kayano, Tetsu Shiratori, Yasuhiro Mamiya, Daiki Yamashita, Akari Kito, Tomokazu Sugita, Aoi Yuki, Kohsuke Toriumi;Japan;06/02/2020;2020;TV-MA;1 Season;Anime Series, International TV Shows;Thirty years after a disease that turns the infected into carnivorous insects emerged, a young exterminator and a teenage girl search for her mother.
s1168;Movie;Caida del Cielo;Néstor Sánchez Sotelo;Muriel Santa Ana, Peto Menahem, Héctor Díaz, Sebastián Wainraich, Karina K., Hernán Jiménez, Fabián Forte, Verónica Intile;Argentina;20/01/2017;2016;TV-MA;78 min;Comedies, International Movies, Romantic Movies;When Julia literally falls into Alejandro's backyard from her apartment above, it's just the jolt that's needed to nudge these two loners together.
s1169;TV Show;Cain and Abel;;So Ji-sub, Shin Hyun-joon, Chae Jung-an, Han Ji-min, Kim Hae-suk, You-Mi Ha, Yong Jang, Kwon Hae-hyo;South Korea;12/03/2019;2009;TV-MA;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;Gifted doctor Cho-in leads a charmed life while his older brother Seon-woo seethes with jealousy in this series inspired by Biblical characters.
s1171;Movie;Cake;Asim Abbasi;Aamina Sheikh, Sanam Saeed, Adnan Malik, Mohammad Ahmad, Beo Rana Zafar, Faris Khalid, Hira Hussain, Mikaal Zulfiqar;United Kingdom, Pakistan;15/05/2019;2018;TV-MA;125 min;Comedies, Dramas, International Movies;When their aging father’s illness reunites two sisters under one roof, new tensions arise between them as old wounds and hidden secrets surface.
s1173;Movie;Calibre;Matt Palmer;Jack Lowden, Martin McCann, Tony Curran, Ian Pirie, Cameron Jack;United Kingdom;29/06/2018;2018;TV-MA;101 min;Dramas, International Movies, Thrillers;Two lifelong friends on a hunting trip in Scotland find their nerves – and their morals – ruthlessly tested after a harrowing turn of events.
s1179;TV Show;Caliphate;;Aliette Opheim, Gizem Erdogan, Amed Bozan, Albin Grenholm, Nora Rios, Yussra El Abdouni, Amanda Sohrabi, Lancelot Ncube, Simon Mezher, Ala Riani;Sweden;18/03/2020;2020;TV-MA;1 Season;International TV Shows, TV Dramas;An impending ISIS attack on Sweden entangles a group of women, including a mother in a bind, a spirited student and an ambitious cop.
s1181;TV Show;Call My Agent!;;Camille Cottin, Thibault De Montalembert, Grégory Montel, Liliane Rovère, Fanny Sidney, Laure Calamy, Nicolas Maury, Stéfi Celma, Assaad Bouab, Isabelle Adjani, Juliette Binoche, Virginie Efira, Christopher Lambert;France;04/01/2019;2018;TV-MA;3 Seasons;International TV Shows, TV Comedies, TV Dramas;At a top Paris talent firm, agents scramble to keep their star clients happy – and their business afloat – after an unexpected crisis.
s1182;TV Show;Call the Midwife;Philippa Lowthorpe;Vanessa Redgrave, Bryony Hannah, Helen George, Jenny Agutter, Pam Ferris, Laura Main, Judy Parfitt, Cliff Parisi, Stephen McGann, Ben Caplan, Miranda Hart, Jessica Raine, Max Macmillan, Victoria Yeates, Jack Ashton, Emerald Fennell, Linda Bassett;United Kingdom;15/09/2020;2020;TV-MA;9 Seasons;British TV Shows, International TV Shows, TV Dramas;This period drama set in impoverished East London in the 1950s follows a newly qualified midwife and her colleagues at a nursing convent.
s1183;Movie;Calum von Moger: Unbroken;Vlad Yudin;Calum Von Moger;United States;13/08/2019;2019;TV-MA;93 min;Documentaries, Sports Movies;Bodybuilder and two-time Mr. Universe, Calum von Moger, reflects on his rise to fame and battle to come back from a debilitating injury.
s1184;Movie;Cam;Daniel Goldhaber;Madeline Brewer, Patch Darragh, Melora Walters, Devin Druid, Imani Hakim, Michael Dempsey, Flora Diaz, Samantha Robinson, Jessica Parker Kennedy, Quei Tann;United States;16/11/2018;2018;TV-MA;95 min;Horror Movies, Independent Movies, Thrillers;After a look-alike takes over her account, a cam girl with a growing fan base sets out to identify the mysterious culprit and reclaim her own identity.
s1188;Movie;Camera Store;Scott Marshall Smith;John Larroquette, John Rhys-Davies, Paul Ben-Victor, David James Elliott, Laura Silverman, Cheryl Ladd, Justin Lieberman, Maddie McCormick;United States;20/08/2017;2016;TV-MA;104 min;Comedies, Dramas;With the digital revolution just around the corner, the employees of Bibideaux camera store strive to stay relevant amid unstoppable change.
s1190;TV Show;Camp X;;;Canada;01/02/2019;2014;TV-MA;1 Season;Docuseries;Established during World War II, North America's first secret agent training school – known as Camp X – paved the way for present-day espionage.
s1191;Movie;Camp X-Ray;Peter Sattler;Kristen Stewart, Peyman Moaadi, John Carroll Lynch, Lane Garrison, Joseph Julian Soria, Ser'Darius Blain, Cory Michael Smith, Julia Duffy;United States;14/01/2017;2014;R;117 min;Dramas, Independent Movies;Fresh Army recruit Amy Cole is assigned to Guantanamo Bay's Camp X-Ray, where she forms a surprising bond with one of the prisoners in her charge.
